Entity,Code,Year,"Health expenditure, private (% of GDP)","Health expenditure, public (% of GDP)"
Brazil,BRA,2009,4.80774142057908,3.84135564942092
Brazil,BRA,2010,4.48122958718842,3.78613962281158
Brazil,BRA,2011,4.43616971410736,3.65400198589264
Brazil,BRA,2012,4.59954658018771,3.66135203981229
Brazil,BRA,2013,4.65581749843577,3.82730701156423
Brazil,BRA,2014,4.49107370511541,3.83175988488459
Brunei,BRN,1995,0.670982115156687,2.29403874484331
Brunei,BRN,1996,0.707346458165799,3.0164979918342
Brunei,BRN,1997,0.718496630421512,3.01723690957849
Brunei,BRN,1998,0.737282383590746,3.71791088640925
Brunei,BRN,1999,0.631977937612976,3.18394048238702
Brunei,BRN,2000,0.455334429548722,2.59858883045128
Brunei,BRN,2001,0.482377004472927,2.57678126552707
Brunei,BRN,2002,0.468858822432946,2.56738540756706
Brunei,BRN,2003,0.497218136971043,2.59353869302896
Brunei,BRN,2004,0.483433694783538,2.52226658521646
Brunei,BRN,2005,0.408793041694827,2.21589714830517
Brunei,BRN,2006,0.314373998293453,1.92907794170655
Brunei,BRN,2007,0.279060620240073,2.03867095975993
Brunei,BRN,2008,0.213671144640707,2.01577451535929
Brunei,BRN,2009,0.256765219300162,2.59195169069984
Brunei,BRN,2010,0.213192152939561,2.52002443706044
Brunei,BRN,2011,0.179171218987325,2.06675797101268
Brunei,BRN,2012,0.188177693324165,2.11253245667583
Brunei,BRN,2013,0.205018820887939,2.40748089911206
Brunei,BRN,2014,0.162595013269004,2.485567876731
Bulgaria,BGR,1995,1.23775141741407,3.51552346258593
Bulgaria,BGR,1996,1.39004726203043,3.18254100796957
Bulgaria,BGR,1997,1.34360777206478,3.39799998793522
Bulgaria,BGR,1998,1.40547592005487,3.2624900987147
Bulgaria,BGR,1999,1.97178214334621,3.8838866266538
Bulgaria,BGR,2000,2.37128099381387,3.69827419618613
Bulgaria,BGR,2001,3.01007719850685,4.22438928149315
Bulgaria,BGR,2002,2.86930112513109,4.53679179486891
Bulgaria,BGR,2003,2.81679140710631,4.61796296289369
Bulgaria,BGR,2004,2.78080172034512,4.30515356965488
Bulgaria,BGR,2005,2.76680733488412,4.3129714548098
Bulgaria,BGR,2006,2.87266245254463,3.80081284745536
Bulgaria,BGR,2007,2.67963833067965,3.73070585932035
Bulgaria,BGR,2008,2.74192965790604,3.87031635553503
Bulgaria,BGR,2009,3.02634404046921,3.75184984953079
Bulgaria,BGR,2010,3.21033043032655,4.03423009967345
Bulgaria,BGR,2011,3.1233214937886,3.7596558462114
Bulgaria,BGR,2012,3.10587927847158,3.99981850152842
Bulgaria,BGR,2013,3.80735747832935,4.12286174167065
Bulgaria,BGR,2014,3.83528179969148,4.60763146030852
Burkina Faso,BFA,1995,3.04188420223305,1.86586195776695
Burkina Faso,BFA,1996,3.20139605072313,1.93378721927687
Burkina Faso,BFA,1997,3.06053296200597,2.06788696799403
Burkina Faso,BFA,1998,3.19898982847294,2.06132668152706
Burkina Faso,BFA,1999,3.07641940659383,2.19144360340617
Burkina Faso,BFA,2000,3.04218370463146,2.01691535536854
Burkina Faso,BFA,2001,3.01958863421673,1.83244887578328
Burkina Faso,BFA,2002,3.00470689509436,2.25668653490564
Burkina Faso,BFA,2003,3.00553569712539,2.60425299287461
Burkina Faso,BFA,2004,2.9888989363955,3.4643844436045
Burkina Faso,BFA,2005,2.78060986795857,4.09177599204143
Burkina Faso,BFA,2006,2.83783430547849,3.74106495452151
Burkina Faso,BFA,2007,2.63366783091434,3.99572173908567
Burkina Faso,BFA,2008,2.77158599582633,3.99697396417367
Burkina Faso,BFA,2009,3.7470516439628,3.6583793260372
Burkina Faso,BFA,2010,3.1988703930758,3.9711797669242
Burkina Faso,BFA,2011,2.21430886991182,2.95514785008818
Burkina Faso,BFA,2012,2.34651674964593,2.98036859035407
Burkina Faso,BFA,2013,2.4230067704212,3.4893953595788
Burkina Faso,BFA,2014,2.36628949058281,2.59397373941719
Burundi,BDI,1995,3.02804992026843,1.34643227973157
Burundi,BDI,1996,3.00293567289595,1.49410341710405
Burundi,BDI,1997,2.98278332825778,1.13084362174221
Burundi,BDI,1998,3.25285901565409,1.24784220434591
Burundi,BDI,1999,3.15293290490871,1.23848573509129
Burundi,BDI,2000,3.57402614584693,1.40436446415307
Burundi,BDI,2001,3.326188159443,1.634485910557
Burundi,BDI,2002,3.59855334006863,1.55512253993137
Burundi,BDI,2003,3.90321882254987,1.34518823745013
Burundi,BDI,2004,4.55710544213493,2.54495209786507
Burundi,BDI,2005,6.89997095910134,2.93779643089866
Burundi,BDI,2006,7.96130318449116,3.52882933550884
Burundi,BDI,2007,6.24633123020283,3.78043619979717
Burundi,BDI,2008,4.50415186088633,3.35531170911367
Burundi,BDI,2009,3.87114708910081,3.09304018089918
Burundi,BDI,2010,3.32101189553368,5.49965674446632
Burundi,BDI,2011,3.17613742280995,5.40187729719006
Burundi,BDI,2012,3.27668841446035,4.93086533553965
Burundi,BDI,2013,3.63496072677388,4.39665305322612
Burundi,BDI,2014,3.56183783299187,3.97372755700813
Cambodia,KHM,1995,4.26317571604109,1.12390330395891
Cambodia,KHM,1996,4.78376463555285,2.64277237444715
Cambodia,KHM,1997,4.40440688827797,2.05571853172203
Cambodia,KHM,1998,4.66611548294641,1.35677556705359
Cambodia,KHM,1999,4.41483777617329,1.18493445382672
Cambodia,KHM,2000,4.52510850163044,1.34014961836956
Cambodia,KHM,2001,4.39852481036747,1.30376830963253
Cambodia,KHM,2002,4.42530045141245,1.52043927858755
Cambodia,KHM,2003,4.32668190873235,2.41616427126765
Cambodia,KHM,2004,4.03985883175029,2.39232411824971
Cambodia,KHM,2005,4.22300090579372,1.61821874420628
Cambodia,KHM,2006,3.24406481623149,1.23528857376851
Cambodia,KHM,2007,2.42406083790861,1.32177086209139
Cambodia,KHM,2008,4.44301824117542,1.11133122882458
Cambodia,KHM,2009,5.04270040759964,1.31246853240036
Cambodia,KHM,2010,4.51202978129178,1.44077499870822
Cambodia,KHM,2011,4.30157265955553,1.33985553044447
Cambodia,KHM,2012,4.73586767170116,1.50334069829884
Cambodia,KHM,2013,4.5352335108423,1.3975847091577
Cambodia,KHM,2014,4.42459653889816,1.25104201110184
Cameroon,CMR,1995,2.96097309619857,0.900268713801434
Cameroon,CMR,1996,4.274241176322,0.893368283678002
Cameroon,CMR,1997,3.66575055451436,0.978965995485641
Cameroon,CMR,1998,3.63859295607685,0.784629613923152
Cameroon,CMR,1999,3.6003075861618,0.833734823838198
Cameroon,CMR,2000,3.54663143351087,0.932629186489131
Cameroon,CMR,2001,3.57149945283168,1.12919927716832
Cameroon,CMR,2002,3.57273456639421,1.2903832036058
Cameroon,CMR,2003,3.641671737515,1.331728012485
Cameroon,CMR,2004,3.60090532798133,1.12963812201867
Cameroon,CMR,2005,3.63106327282602,1.12007917717398
Cameroon,CMR,2006,3.60940743645379,1.07609231354621
Cameroon,CMR,2007,3.69092731275568,1.06577620724432
Cameroon,CMR,2008,4.1268992161109,1.0492873338891
Cameroon,CMR,2009,3.78685571950399,1.28313286049601
Cameroon,CMR,2010,3.77723506438948,1.50760227561052
Cameroon,CMR,2011,2.63022801331992,1.33144715668008
Cameroon,CMR,2012,3.27236747346912,1.06674709653088
Cameroon,CMR,2013,3.28062763645281,1.01246967354719
Cameroon,CMR,2014,3.1650378885995,0.9386336914005
Canada,CAN,1995,2.54784798020532,6.31350049979468
Canada,CAN,1996,2.52423688686033,6.11241905313968
Canada,CAN,1997,2.57097649720891,6.03311182279109
Canada,CAN,1998,2.59845057924122,6.22897076223442
Canada,CAN,1999,2.62221113118214,6.10769832842076
Canada,CAN,2000,2.5701349615871,6.0984267584129
Canada,CAN,2001,2.73096452929352,6.36490468070647
Canada,CAN,2002,2.8556552121123,6.51430574632066
Canada,CAN,2003,2.8460712670145,6.6942436429855
Canada,CAN,2004,2.8360369515087,6.71990198613605
Canada,CAN,2005,2.84903931357858,6.72355952642142
Canada,CAN,2006,2.96236830131177,6.78840782283776
Canada,CAN,2007,2.94138264331949,6.89350135864749
Canada,CAN,2008,2.96801334733526,7.06345385166159
Canada,CAN,2009,3.25893434431959,7.91415821232848
Canada,CAN,2010,3.31673658813859,7.88439633962119
Canada,CAN,2011,3.14450378207215,7.67679250143507
Canada,CAN,2012,3.12806766907648,7.65114455445599
Canada,CAN,2013,3.08950188904957,7.57566492775088
Canada,CAN,2014,3.03765011431999,7.41193188359009
Cape Verde,CPV,1995,1.03488467477581,4.25239974522419
Cape Verde,CPV,1996,0.883546271683459,3.94019348831654
Cape Verde,CPV,1997,0.869617948311001,3.862837241689
Cape Verde,CPV,1998,1.31190801029117,3.92627045970884
Cape Verde,CPV,1999,1.22389296622802,3.42465616377198
Cape Verde,CPV,2000,1.28703824795811,3.52493312204188
Cape Verde,CPV,2001,1.27488992567124,3.91353568432876
Cape Verde,CPV,2002,1.27980725645534,3.89312052354466
Cape Verde,CPV,2003,1.25049557765402,3.74687164234598
Cape Verde,CPV,2004,1.2719239713512,3.7893525486488
Cape Verde,CPV,2005,1.20838115700728,3.64999051299272
Cape Verde,CPV,2006,1.15220004678635,3.96268029321365
Cape Verde,CPV,2007,0.915479864452182,3.38633645554782
Cape Verde,CPV,2008,0.92526041977709,3.03734974022291
Cape Verde,CPV,2009,1.00322630654184,3.23926532345815
Cape Verde,CPV,2010,1.39972865504089,3.43176684495911
Cape Verde,CPV,2011,1.26243544101654,3.33576025898346
Cape Verde,CPV,2012,1.2690384604729,3.3386414795271
Cape Verde,CPV,2013,1.17296641757954,3.12043987242047
Cape Verde,CPV,2014,1.20246921741011,3.55722675258989
Caribbean small states,,1995,2.44804056302021,2.80284785537797
Caribbean small states,,1996,2.46485841726119,2.8586173824598
Caribbean small states,,1997,2.56184355065715,2.99617942358728
Caribbean small states,,1998,2.31675221621075,2.98912838387728
Caribbean small states,,1999,2.36731515677181,2.77185618197855
Caribbean small states,,2000,2.365503352434,2.82670556197073
Caribbean small states,,2001,2.4395515370944,2.68016997506382
Caribbean small states,,2002,2.27924877785832,2.88868143542571
Caribbean small states,,2003,2.44330894978869,2.74067746333995
Caribbean small states,,2004,2.46770180050256,2.84587843598679
Caribbean small states,,2005,2.51052982231418,2.6297257714331
Caribbean small states,,2006,2.36325805159025,2.65086930668599
Caribbean small states,,2007,2.56605692402608,2.79074197415358
Caribbean small states,,2008,2.53652524599089,2.82288304124625
Caribbean small states,,2009,2.83591399459729,3.40819744260914
Caribbean small states,,2010,2.54998945639662,3.25942586934591
Caribbean small states,,2011,2.65329527518523,3.08093033689375
Caribbean small states,,2012,2.87728291864086,3.30764532514835
Caribbean small states,,2013,2.85043294830678,3.32211120391168
Caribbean small states,,2014,2.84974920565817,3.26432146785514
Central African Republic,CAF,1995,2.23969951841794,1.36397459158206
Central African Republic,CAF,1996,2.4689377462527,2.02337191374731
Central African Republic,CAF,1997,2.37327983426953,1.21618389573046
Central African Republic,CAF,1998,2.33109819232647,1.41709935767353
Central African Republic,CAF,1999,2.20086623340648,1.87171829659352
Central African Republic,CAF,2000,2.13339387372762,2.10214683627238
Central African Republic,CAF,2001,2.08582784343019,1.86388920656981
Central African Republic,CAF,2002,2.1027382945343,2.0622519454657
Central African Republic,CAF,2003,2.23239482739139,2.07681191260861
Central African Republic,CAF,2004,2.25633293889152,1.84511524110848
Central African Republic,CAF,2005,2.17540918131666,2.11468993868334
Central African Republic,CAF,2006,2.06473882516068,1.92399023483932
Central African Republic,CAF,2007,2.00748328088642,2.03672244911358
Central African Republic,CAF,2008,2.01440417497122,2.29050896502878
Central African Republic,CAF,2009,2.07967639776588,1.49716213223412
Central African Republic,CAF,2010,1.92028781662726,1.97714643337274
Central African Republic,CAF,2011,1.89250234553148,1.84022614446852
Central African Republic,CAF,2012,1.85481685252351,1.76802986747649
Central African Republic,CAF,2013,1.90872969557458,1.91335923442542
Central African Republic,CAF,2014,2.14327914657687,2.05694298342313
Central Europe and the Baltics,,1995,1.14508279144157,4.67338120027002
Central Europe and the Baltics,,1996,1.22090272043192,4.74965453431268
Central Europe and the Baltics,,1997,1.22998845778758,4.6022866357355
Central Europe and the Baltics,,1998,1.46817153464632,4.49848836175278
Central Europe and the Baltics,,1999,1.37873910712485,4.67690484907414
Central Europe and the Baltics,,2000,1.43847198103012,4.53974384255434
Central Europe and the Baltics,,2001,1.49247845293817,4.66628369271
Central Europe and the Baltics,,2002,1.55273076094874,4.90019840156725
Central Europe and the Baltics,,2003,1.59316813566264,5.10027539962529
Central Europe and the Baltics,,2004,1.76930634909037,4.91227083350326
Central Europe and the Baltics,,2005,1.71449907412846,4.9696408594004
Central Europe and the Baltics,,2006,1.71384299779686,4.84069922328963
Central Europe and the Baltics,,2007,1.71649619192122,4.80897456218355
Central Europe and the Baltics,,2008,1.7796906798184,5.05451103363153
Central Europe and the Baltics,,2009,1.93843119617611,5.39419401403229
Central Europe and the Baltics,,2010,1.88430061611649,5.28376015309549
Central Europe and the Baltics,,2011,1.87143420339708,5.09652199965962
Central Europe and the Baltics,,2012,1.90725979376175,5.04199973996011
Central Europe and the Baltics,,2013,1.84202406763877,5.03025166860908
Central Europe and the Baltics,,2014,1.82435759003939,5.01981818921603
Chad,TCD,1995,3.77399461890811,2.01137525109189
Chad,TCD,1996,3.44942072148237,1.96091375851763
Chad,TCD,1997,3.59339394184047,1.96358874815953
Chad,TCD,1998,3.75210350323868,1.65939700676132
Chad,TCD,1999,3.87662174736969,1.98984155263031
Chad,TCD,2000,3.60916734018559,2.66748417981441
Chad,TCD,2001,3.68966602467008,2.39648242532992
Chad,TCD,2002,5.64063481779568,2.69186399220432
Chad,TCD,2003,3.22222105554892,2.26832028445108
Chad,TCD,2004,3.42041971540265,2.29935515459735
Chad,TCD,2005,2.35227696048443,1.55797136951557
Chad,TCD,2006,2.19276416105794,1.12897879894206
Chad,TCD,2007,2.09591378885808,1.25025122114192
Chad,TCD,2008,1.91986500851963,0.996604191480375
Chad,TCD,2009,2.07525474854338,1.23152279145662
Chad,TCD,2010,1.76363620516282,1.18513716483718
Chad,TCD,2011,1.63385787532404,1.53487456467596
Chad,TCD,2012,1.57839039294391,1.42193940705609
Chad,TCD,2013,1.64276160526228,1.77469231473772
Chad,TCD,2014,1.64221423802159,1.97895016197841
Chile,CHL,1995,4.01060191620966,2.48303437679749
Chile,CHL,1996,4.39844062103935,2.66757950107885
Chile,CHL,1997,4.64660207084563,2.72289625546186
Chile,CHL,1998,4.93526444088902,2.99927986205152
Chile,CHL,1999,4.92882853817243,3.18878331297677
Chile,CHL,2000,4.58689999207099,3.33206176722937
Chile,CHL,2001,4.60165072046167,3.4845421577874
Chile,CHL,2002,4.59337842053226,3.52989088115513
Chile,CHL,2003,4.65189386871636,2.68754976128364
Chile,CHL,2004,4.29578900999865,2.63814344000135
Chile,CHL,2005,4.15490472628734,2.53629152371266
Chile,CHL,2006,3.66345901276647,2.51761734723353
Chile,CHL,2007,3.68958906101972,2.65565625834576
Chile,CHL,2008,3.92576488153439,2.94258871846561
Chile,CHL,2009,3.92442616864445,3.46810215135554
Chile,CHL,2010,3.67368030886575,3.29492563183112
Chile,CHL,2011,3.67193990449669,3.33263923550332
Chile,CHL,2012,3.76178169857883,3.47616472142117
Chile,CHL,2013,3.89847324813723,3.63282145186277
Chile,CHL,2014,3.93454824617699,3.85130942382301
China,CHN,1995,1.74510450591942,1.78038195408058
China,CHN,1996,2.02185651054139,1.76371612945861
China,CHN,1997,2.24394114238908,1.78065655761092
China,CHN,1998,2.52177628443032,1.81207534556968
China,CHN,1999,2.65292829416548,1.83494223583452
China,CHN,2000,2.83706640201652,1.75984346798348
China,CHN,2001,2.93653905615894,1.62128422384106
China,CHN,2002,3.07040073188855,1.71467223811145
China,CHN,2003,3.07470292639418,1.74652999360582
China,CHN,2004,2.9294139153822,1.7934298346178
China,CHN,2005,2.85254965429815,1.80592030570185
China,CHN,2006,2.68387909983569,1.83853832016431
China,CHN,2007,2.29174082370936,2.02659210629064
China,CHN,2008,2.29692847778159,2.29212345221841
China,CHN,2009,2.41087269116219,2.66448262883781
China,CHN,2010,2.23251969185811,2.65382009814189
China,CHN,2011,2.21821142440235,2.81065265559765
China,CHN,2012,2.31870170427537,2.94581376572463
China,CHN,2013,2.38010265223159,3.00560140776841
China,CHN,2014,2.45305339425526,3.09517428574474
Colombia,COL,1995,3.03628026441637,3.72056981558363
Colombia,COL,1996,3.09305137408976,5.06760660591024
Colombia,COL,1997,3.36162682558056,5.59391405441944
Colombia,COL,1998,2.62300744946731,6.10343910053269
Colombia,COL,1999,2.21263806841442,6.45925159158559
Colombia,COL,2000,1.22275824627649,4.68382686372351
Colombia,COL,2001,1.26947987869143,4.69052384130857
Colombia,COL,2002,1.11925339177684,4.54973605822316
Colombia,COL,2003,1.02341551348831,4.89927743651169
Colombia,COL,2004,1.28790958592365,4.08286676407635
Colombia,COL,2005,1.49981952298232,4.31601707701768
Colombia,COL,2006,1.57666239464438,4.53504230535562
Colombia,COL,2007,1.7138398910923,4.5395265189077
Colombia,COL,2008,1.92192871411284,4.69800725588716
Colombia,COL,2009,1.86413336582369,5.14827378417631
Colombia,COL,2010,1.78187160178331,4.97565293821669
Colombia,COL,2011,1.61962432242953,5.01616469757047
Colombia,COL,2012,1.65595793646981,5.27751219353019
Colombia,COL,2013,1.62428163385488,5.21891836614512
Colombia,COL,2014,1.79135539567156,5.40994315432844
Comoros,COM,1995,1.73356348400528,2.87978620599472
Comoros,COM,1996,1.76630076602612,2.71394970397389
Comoros,COM,1997,1.90765686366698,2.58492557633302
Comoros,COM,1998,1.85917640254834,2.18503614745166
Comoros,COM,1999,1.90368215127518,1.96442664872482
Comoros,COM,2000,2.03287705338316,1.52272309661683
Comoros,COM,2001,1.76474420051047,1.09467533948953
Comoros,COM,2002,1.71816241772258,1.66975810227742
Comoros,COM,2003,1.83438167060461,1.81547483939539
Comoros,COM,2004,1.94863771465491,2.01043844534509
Comoros,COM,2005,2.04244216773573,2.27405185226427
Comoros,COM,2006,2.06420745588934,2.50715151411066
Comoros,COM,2007,2.12746191961489,2.80299141038511
Comoros,COM,2008,2.03605035736476,3.09453206263524
Comoros,COM,2009,2.09473248041161,1.72121211958839
Comoros,COM,2010,4.37039462158108,1.45440889841892
Comoros,COM,2011,4.44029079456902,1.65675933543098
Comoros,COM,2012,4.46063265851054,2.64660402148946
Comoros,COM,2013,4.50619032519032,2.00319324480969
Comoros,COM,2014,4.53032278837456,2.21732035162544
Congo,COG,1995,1.28711834442315,1.87594234557686
Congo,COG,1996,1.14130336128828,1.72161154871172
Congo,COG,1997,1.18684476192708,1.91183631807292
Congo,COG,1998,1.51997530500316,2.21840185499684
Congo,COG,1999,1.31223714791421,1.75276488208579
Congo,COG,2000,0.902457528019601,1.2225920619804
Congo,COG,2001,1.10180425050559,1.33453248949441
Congo,COG,2002,1.16480543736969,1.28795915263031
Congo,COG,2003,1.31032830412564,1.30017916587436
Congo,COG,2004,1.18562078519209,1.36967510480791
Congo,COG,2005,0.987109811253141,1.43460850874686
Congo,COG,2006,0.878675534993384,1.49403276500662
Congo,COG,2007,0.991939497410812,1.54576413258919
Congo,COG,2008,0.846548885243252,1.23859287475675
Congo,COG,2009,1.12444394023665,1.14114181976335
Congo,COG,2010,0.906269478231682,1.38657897176832
Congo,COG,2011,0.812776431387101,1.9773752586129
Congo,COG,2012,0.82692508716726,3.14942137283274
Congo,COG,2013,1.03732995003923,4.05731116996077
Congo,COG,2014,0.939490507984924,4.21192085201507
Costa Rica,CRI,1995,1.53035090336125,4.98196441663875
Costa Rica,CRI,1996,1.58527974400333,5.06550724599667
Costa Rica,CRI,1997,1.51155498336368,4.83899275663631
Costa Rica,CRI,1998,1.49494737859181,5.63717406140819
Costa Rica,CRI,1999,1.4679653149909,5.3629225350091
Costa Rica,CRI,2000,1.51168545007391,5.61242475992609
Costa Rica,CRI,2001,1.76137374882995,5.48550751117005
Costa Rica,CRI,2002,1.94218085787445,6.28347599212555
Costa Rica,CRI,2003,1.99896205311777,6.45027528688223
Costa Rica,CRI,2004,2.14513078267775,5.65325925732226
Costa Rica,CRI,2005,2.27402589126096,5.46571205873904
Costa Rica,CRI,2006,2.42587187641555,5.39731392358445
Costa Rica,CRI,2007,2.7420220145813,5.6278373254187
Costa Rica,CRI,2008,2.74384301671186,6.26131067328814
Costa Rica,CRI,2009,2.66439885528978,7.02218996471022
Costa Rica,CRI,2010,2.56485522908651,7.09261705091349
